Karthy +Hidden on 2018/6/20 20:16:52
Count 300: 2112
Count 100: 22
Count 50: 0
Count Geki: 244
Count Katu: 7
Count Miss: 0
Total Score: 184581341
Max Combo: 2636
Is fullcombo: False
Mods: Hidden
3409(3): (311.5555,179.1111) None 0
47797(19): (136.8889,359.5555) None 36.2596188415919
47813(16): (121.3333,363.1111) None 15.9567884748894
47828(15): (110.6667,365.3333) None 10.8956149343791
47835(7): (107.1111,364.8889) K1 3.58327066827669
47846(11): (104.4444,365.3333) K1 2.70348234571775
47863(17): (100,364.8889) K1 4.46656246397966
47878(15): (91.11111,360.8889) K1 9.74743150943237
47896(18): (83.11111,358.2222) K1 8.43274686080814
47898(2): (83.11111,358.2222) None 0
47908(10): (78.66666,356.4445) K2 4.78679348535489
47912(4): (74.22222,354.6667) K2 4.78681331938115
47928(16): (65.33334,350.2222) K2 9.93808975689727
47946(18): (53.77778,341.3333) K2 14.5788670719591
47962(16): (49.33333,335.5555) K2 7.28945330581167
47978(16): (46.66667,328.4445) K2 7.59458387550352
47978(0): (46.66667,328.4445) None 0
47988(10): (46.22222,324.8889) K1 3.58327350713449
47996(8): (44.88889,320) K1 5.06744272784118
48012(16): (41.77778,310.6667) K1 9.83817772992423
48028(16): (36.44444,297.7778) K1 13.9487591434897
48046(18): (33.77778,290.6667) K1 7.59467093840276
48057(11): (33.77778,287.5555) None 3.11117553710938
48063(6): (34.22222,284.4445) None 3.14260928970263
48067(4): (35.11111,280.8889) K2 3.66502893554291
48078(11): (36.44444,277.3333) K2 3.79734908674942
48096(18): (40.88889,264.4445) K2 13.6335958280062
48113(17): (42.22222,255.1111) K2 9.42814562257706
48128(15): (44.44444,246.2222) K1, K2 9.16246732861985
48129(1): (44.44444,246.2222) K1, K2 0
48137(8): (45.33333,241.3333) K1 4.96905170233735
48146(9): (47.11111,236) K1 5.62179464904568
48162(16): (54.66667,228) K1 11.0039312528353
48178(16): (69.77778,219.1111) K1 17.5316316291087
48196(18): (75.11111,214.2222) None 7.23503564615884
48197(1): (75.11111,214.2222) None 0
48205(8): (77.77778,212) K2 3.47121079027363
48212(7): (80,209.7778) K2 3.1426794220817
48228(16): (86.22222,204.8889) K2 7.913115027827
48246(18): (99.11111,197.3333) K2 14.940231139061
48263(17): (109.3333,194.6667) K2 10.5642755197625
48268(5): (113.7778,193.3333) None 4.64021352499954
48273(5): (113.7778,193.3333) K1 0
48278(5): (116.8889,192.8889) K1 3.14267834340743
48296(18): (123.5556,192) K1 6.72570172689048
48312(16): (128,191.1111) K1 4.53241756748642
48328(16): (134.2222,191.1111) K1 6.22219848632813
48341(13): (137.7778,191.5556) None 3.58328013169583
48346(5): (141.3333,192) None 3.58316089647375
48358(12): (144.8889,192.8889) K2 3.66503171112605
48362(4): (147.1111,192.8889) K2 2.22219848632813
48379(17): (152,195.5556) K2 5.56890039502616
48396(17): (160.4444,200) K2 9.54256279425826
48413(17): (167.5556,204.8889) K2 8.62963511177704
48418(5): (171.5556,206.6667) None 4.37727977424496
48429(11): (176,208.8889) K1 4.96898687492682
48442(13): (185.3333,212) K1 9.83815963522447
48446(4): (185.3333,212) K1 0
48463(17): (195.5556,212.8889) K1 10.2608805741996
48479(16): (209.3333,209.3333) K1 14.2290963941378
48481(2): (209.3333,209.3333) K1 0
48497(16): (219.1111,202.6667) K1 11.8342256803948
48508(11): (224.8889,198.2222) None 7.28948586794546
48513(5): (231.1111,191.5556) None 9.11916931617212
48517(4): (238.2222,184.4444) None 10.0566885204998
48528(11): (245.7778,176) None 11.3311507508555
48547(19): (272.8889,147.5556) None 39.2949690666107
48562(15): (288.4445,136) None 19.3780480665588
48578(16): (301.3333,131.5556) None 13.6335784182204
48587(9): (307.5555,130.6667) K1 6.28537179161006
48592(5): (312.4445,130.2222) K1 4.90914251343509
48596(4): (312.4445,130.2222) K1 0
48612(16): (324,130.6667) K1 11.5640576379565
48629(17): (345.7778,135.5556) K1 22.3198115892379
48631(2): (345.7778,135.5556) K1 0
48646(15): (362.6667,140.8889) K1 17.7109716853013
48660(14): (382.2222,148.4444) None 20.9643400110963
48663(3): (382.2222,148.4444) None 0
48666(3): (392.8889,152) None 11.2436882157958
48678(12): (403.5555,156) None 11.3919668944339
48697(19): (433.3333,169.7778) None 32.8107494205448
48712(15): (447.5555,177.7778) None 16.317810201878
48728(16): (457.7778,186.6667) None 13.5465039883948
48735(7): (460.8889,191.1111) K1 5.42508138265138
48742(7): (462.6667,195.5556) K1 4.78687707274812
48746(4): (462.6667,195.5556) K1 0
48763(17): (462.2222,204) K1 8.45608717321493
48778(15): (451.1111,224.4444) K1 23.2686388704494
48780(2): (451.1111,224.4444) K1 0
48796(16): (437.3333,242.2222) K1 22.4917327302645
48809(13): (420.8889,256.8889) None 22.0347657891182
48813(4): (420.8889,256.8889) None 0
48816(3): (420.8889,256.8889) None 0
48828(12): (405.3333,268.8889) None 19.6462677398679
48846(18): (392.8889,280.8889) None 17.2876769856364
48863(17): (389.3333,285.7778) None 6.0451299142397
48879(16): (387.5555,287.5555) None 2.51412627511635
48883(4): (386.6667,288.8889) K1 1.60246535444942
48892(9): (385.3333,290.2222) K1 1.88563246978232
48896(4): (385.3333,290.2222) K1 0
48912(16): (380.8889,292.8889) K1 5.18306428036741
48928(16): (364,295.5555) K1 17.0981094704946
48930(2): (364,295.5555) K1 0
48946(16): (344.8889,295.5555) K1 19.1111145019531
48958(12): (333.3333,295.1111) None 11.5641145228572
48961(3): (321.3333,294.2222) None 12.0328787778667
48966(5): (309.3333,294.2222) None 12
48979(13): (297.7778,293.7778) None 11.5640535327858
48997(18): (265.7778,292.4445) None 32.0277648849357
49012(15): (249.3333,289.7778) None 16.6593194436738
49028(16): (236.8889,287.1111) None 12.7269099011318
49029(1): (236.8889,287.1111) K1 0
49047(18): (226.6667,283.5555) K1 10.8229226543455
49062(15): (216.4444,278.6667) K1 11.3312016234573
49078(16): (200.8889,272) K1 16.9238937077913
49096(18): (189.7778,267.5555) K1 11.9670382569694
49097(1): (189.7778,267.5555) None 0
49099(2): (189.7778,267.5555) K2 0
49113(14): (180,262.2222) K2 11.1377569497513
49128(15): (171.5556,256.8889) K2 9.98759568979319
49146(18): (161.3333,248.4444) K2 13.2591444693064
49162(16): (156.4444,240.4444) K2 9.37557201509279
49178(16): (153.3333,232) None 8.99926545517033
49183(5): (152,228.8889) K1 3.38476311376218
49197(14): (150.6667,224.8889) K1 4.21635895476998
49213(16): (148,217.7778) K1 7.59467138496854
49228(15): (143.1111,207.5556) K1 11.3311381821986
49246(18): (140.4444,201.7778) K1 6.36351249947075
49255(9): (139.1111,198.6667) None 3.38476311376218
49258(3): (138.6667,195.1111) K2 3.58326688335687
49261(3): (138.6667,195.1111) K2 0
49278(17): (138.6667,187.5556) K2 7.55549621582031
49296(18): (140,175.5556) K2 12.0738429191152
49313(17): (140,167.1111) K2 8.44450378417969
49328(15): (140.8889,158.2222) K2 8.93323576428956
49333(5): (141.7778,154.6667) K1, K2 3.66492808881922
49335(2): (141.7778,154.6667) K1 0
49346(11): (142.6667,151.1111) K1 3.66503171112605
49364(18): (145.3333,144.4444) K1 7.18022635475165
49378(14): (149.7778,133.3333) K1 11.9670439240035
49396(18): (152.8889,125.3333) K1 8.5836436611043
49407(11): (154.6667,121.7778) None 3.97518950022846
49409(2): (156,118.2222) K2 3.79736694612531
49412(3): (156,118.2222) K2 0
49428(16): (158.6667,111.1111) K2 7.59467138496854
49446(18): (163.1111,102.6667) K2 9.54256279425826
49461(15): (167.1111,98.22222) K2 5.97941555964078
49476(15): (172.8889,92.44444) None 8.17102907696076
49478(2): (172.8889,92.44444) None 0
49486(8): (176,89.77778) K1 4.09756464849129
49496(10): (179.5556,87.11111) K1 4.44448547369987
49512(16): (185.7778,82.22222) K1 7.91308760322272
49528(16): (194.2222,76) K1 10.4892268096956
49547(19): (198.6667,72) K1 5.97943257237571
49550(3): (201.3333,70.22222) None 3.20487568918345
49558(8): (204,68.44444) K2 3.20496456154737
49561(3): (204,68.44444) K2 0
49578(17): (210.2222,64.88889) K2 7.1664277792214
49596(18): (221.7778,60.44444) K2 12.3808373868756
49610(14): (229.3333,58.22222) None 7.87551737668217
49613(3): (229.3333,58.22222) None 0
49628(15): (237.3333,57.33333) None 8.04923170197085
49632(4): (237.3333,57.33333) K1 0
49646(14): (246.6667,57.33333) K1 9.33340454101563
49663(17): (255.1111,57.77778) K1 8.45608516813081
49678(15): (267.5555,59.55556) K1 12.5707559912194
49697(19): (276,60.88889) K1 8.54910233123277
49698(1): (276,60.88889) None 0
49703(5): (279.1111,61.77778) K2 3.23560777205362
49713(10): (282.6667,62.66667) K2 3.66500025432654
49728(15): (289.3333,64.88889) K2 7.0272448191816
49746(18): (300,68.88889) K2 11.3920240434248
49763(17): (306.2222,72.44444) K2 7.1664277792214
49766(3): (306.2222,72.44444) None 0
49778(12): (312.4445,76.44444) None 7.39708681375421
49780(2): (312.4445,76.44444) K1 0
49796(16): (317.7778,80.44444) K1 6.66665039063618
49812(16): (323.5555,85.77778) K1 7.86297678769964
49828(16): (331.1111,93.33334) K1 10.6852092992277
49847(19): (335.5555,98.66666) K1 6.94239813620088
49847(0): (335.5555,98.66666) None 0
49858(11): (338.6667,101.7778) K2 4.39984506036996
49863(5): (341.3333,105.3333) K2 4.4443725585948
49878(15): (347.5555,112.4444) K2 9.44899393847792
49896(18): (356.8889,120.8889) K2 12.5865608814482
49910(14): (361.7778,125.7778) None 6.91396054501511
49913(3): (361.7778,125.7778) None 0
49928(15): (368,129.7778) None 7.39700980148492
49935(7): (370.6667,131.5556) K1 3.20496456150197
49946(11): (373.7778,133.3333) K1 3.5831873936915
49962(16): (379.5555,136.4444) K1 6.5620782450023
49978(16): (389.7778,141.3333) K1 11.3312207750492
49996(18): (396.8889,143.5556) K1 7.45024538318663
49999(3): (396.8889,143.5556) None 0
50004(5): (400.4445,144.4444) K2 3.66500580699133
50013(9): (404,144.8889) K2 3.58318928612891
50028(15): (410.6667,144.8889) K2 6.66668701171875
50045(17): (424.4445,142.6667) K2 13.9558582918708
50062(17): (433.3333,140) K2 9.28022097428797
50067(5): (433.3333,140) None 0
50078(11): (441.3333,136.8889) None 8.5836436611043
50079(1): (441.3333,136.8889) K1 0
50096(17): (448,133.7778) K1 7.35687802080716
50112(16): (453.7778,130.6667) K1 6.56215885453903
50128(16): (460.4445,124.4444) K1 9.11930912579956
50146(18): (464.4445,118.6667) K1 7.02721538528841
50148(2): (464.4445,118.6667) None 0
50155(7): (466.2222,114.6667) K2 4.37724259154281
50161(6): (467.5555,109.7778) K2 5.06745243045364
50178(17): (470.6667,99.55556) K2 10.6852089819954
50197(19): (475.5555,88) K2 12.5471713150636
50212(15): (477.7778,84.44444) K2 4.19291788408602
50217(5): (477.7778,84.44444) None 0
50228(11): (479.5555,83.11111) None 2.22216949503963
50235(7): (479.5555,83.11111) K1 0
50246(11): (480,83.11111) K1 0.444488525390625
50263(17): (480.4445,84) K1 0.993831495383647
50278(15): (482.2222,92) K1 8.19513591743398
50296(18): (482.6667,99.11111) K1 7.12498498259147
50297(1): (482.6667,99.11111) None 0
50298(1): (482.6667,99.11111) K2 0
50312(14): (483.1111,107.5556) K2 8.4561830102155
50328(16): (484.8889,116.4444) K2 9.06482914989446
50346(18): (487.5555,128.4444) K2 12.2927171161984
50362(16): (488.4445,134.6667) K2 6.28548831965245
50368(6): (488.8889,137.7778) None 3.14267834340743
50378(10): (488.4445,140.4444) None 2.70337197055495
50382(4): (488.4445,140.4444) K1 0
50396(14): (488.4445,146.6667) K1 6.22230529785156
50412(16): (488,154.6667) K1 8.01233861298959
50428(16): (487.1111,168.8889) K1 14.2499490249317
50446(18): (486.2222,177.3333) K1 8.49105481755009
50448(2): (486.2222,177.3333) None 0
50459(11): (485.7778,184.4444) K2 7.1249716571671
50463(4): (485.7778,184.4444) K2 0
50478(15): (485.7778,190.6667) K2 6.22230529785156
50497(19): (487.1111,198.6667) K2 8.1103466957165
50512(15): (487.1111,204.8889) K2 6.22219848632813
50514(2): (487.1111,204.8889) None 0
50528(14): (487.5555,212.4444) None 7.56855413778491
50532(4): (487.5555,216.4444) K1 4
50546(14): (487.5555,220.4444) K1 4
50562(16): (488.4445,227.5556) K1 7.1665564777681
50578(16): (489.7778,240.4444) K1 12.9575743443533
50596(18): (490.2222,248.8889) K1 8.45618902522473
50597(1): (490.2222,248.8889) None 0
50608(11): (490.6667,252.8889) K2 4.02462048511458
50613(5): (490.6667,257.3333) K2 4.44441223144531
50628(15): (491.5555,266.6667) K2 9.37560022543681
50646(18): (492.8889,280.4445) K2 13.8421711027034
50658(12): (492.4445,284) None 3.58317603745406
50663(5): (492,287.1111) None 3.14270639631942
50678(15): (489.7778,291.5555) None 4.96898687492682
50683(5): (489.7778,291.5555) K1 0
50697(14): (487.1111,293.3333) K1 3.20496456150197
50713(16): (483.5555,293.3333) K1 3.55560302734375
50728(15): (478.2222,289.3333) K1 6.66665039063618
50746(18): (474.2222,284.8889) K1 5.97937586341175
50747(1): (474.2222,284.8889) None 0
50758(11): (472,283.1111) K2 2.84581022332677
50762(4): (469.7778,280.4445) K2 3.47117562383653
50778(16): (464.4445,275.5555) K2 7.23507595219533
50797(19): (456.4445,268.8889) K2 10.4136401854192
50812(15): (450.6667,264.8889) K2 7.02730320474284
50818(6): (447.5555,262.6667) None 3.82329430404551
50828(10): (444,260.8889) None 3.97520314802815
50835(7): (441.3333,258.6667) K1 3.47122251247431
50846(11): (437.7778,256.8889) K1 3.97520314802815
50862(16): (428.8889,252.8889) K1 9.74744612002318
50878(16): (416,248.8889) K1 13.4953091621409
50896(18): (407.1111,246.6667) K1 9.16244789944407
50899(3): (402.6667,245.7778) None 4.53244749241009
50907(8): (402.6667,245.7778) K2 0
50912(5): (397.7778,244.8889) K2 4.9690387368702
50928(16): (388,244.4444) K2 9.78789998186097
50946(18): (373.3333,245.7778) K2 14.7271747314181
50963(17): (364.4445,249.7778) K2 9.74736889278757
50975(12): (360.8889,252) None 4.19290817937801
50979(4): (358.2222,254.6667) None 3.77127572818549
50983(4): (355.5555,257.3333) K1 3.77121099099661
50997(14): (352.8889,260.4445) K1 4.09759775009526
51013(16): (348,268.8889) K1 9.75751206224307
51028(15): (344.8889,274.2222) K1 6.17440368580096
51046(18): (340.8889,280) K1 7.02730320474284
51049(3): (340.8889,280) None 0
51057(8): (339.5555,284) K2 4.21638308107528
51063(6): (337.7778,287.5555) K2 3.97516220440064
51078(15): (335.1111,296) K2 8.85554098143775
51096(18): (333.3333,308.8889) K2 13.0109164782415
51110(14): (333.3333,318.2222) None 9.33331298828125
51113(3): (333.3333,318.2222) None 0
51128(15): (332,324) None 5.92964702626628
51132(4): (332,324) K1 0
51147(15): (331.1111,327.1111) K1 3.23560672407836
51162(15): (328.8889,328.4445) K1 2.59156092580901
51178(16): (321.7778,327.1111) K1 7.23501221278945
51196(18): (314.6667,323.5555) K1 7.95048818299506
51197(1): (314.6667,323.5555) None 0
51208(11): (311.1111,320.8889) K2 4.44443359395536
51213(5): (306.6667,318.2222) K2 5.18306428036741
51228(15): (299.1111,311.5555) K2 10.0762786614179
51246(18): (288,303.5555) K2 13.6914887968954
51262(16): (281.3333,299.5555) K2 7.77461997220568
51267(5): (281.3333,299.5555) None 0
51278(11): (274.6667,295.5555) None 7.77456763501212
51283(5): (274.6667,295.5555) K1 0
51296(13): (268.4445,292) K1 7.1664088530688
51312(16): (260.8889,288.8889) K1 8.17105688091015
51328(16): (250.2222,285.3333) K1 11.2436785652281
51346(18): (242.6667,284.4445) K1 7.60759699202763
51348(2): (242.6667,284.4445) None 0
51355(7): (239.5556,284.4445) K2 3.11109924316406
51361(6): (236,284.8889) K2 3.58326688335687
51378(17): (229.7778,286.2222) K2 6.36344855624554
51397(19): (222.6667,289.7778) K2 7.95047453515729
51413(16): (217.7778,292.4445) K2 5.5688930882771
51417(4): (217.7778,292.4445) None 0
51428(11): (212,295.5555) None 6.56212268415905
51429(1): (212,295.5555) K1 0
51446(17): (205.3333,296.8889) K1 6.79873557729464
51462(16): (196.4444,297.3333) K1 8.90000407072685
51478(16): (180.8889,296.4445) K1 15.5808687641682
51497(19): (171.1111,295.5555) K1 9.81813030253621
51497(0): (171.1111,295.5555) None 0
51507(10): (166.2222,295.1111) K2 4.90905686252431
51512(5): (161.3333,294.2222) K2 4.96905647915433
51528(16): (151.5556,292) K2 10.0270374388979
51546(18): (138.2222,288.4445) K2 13.7993238421473
51561(15): (130.2222,284.8889) K2 8.75455954848992
51568(7): (126.2222,282.6667) None 4.5758240910943
51578(10): (122.6667,280.4445) None 4.192817603158
51585(7): (118.6667,278.2222) K1 4.57586855336956
51596(11): (114.6667,276) K1 4.5758240910943
51612(16): (107.5556,271.1111) K1 8.62953844994862
51628(16): (97.77778,263.1111) K1 12.633520888237
51646(18): (90.66666,256.8889) K1 9.4490312595522
51648(2): (90.66666,256.8889) K1, K2 0
51649(1): (88,254.6667) K2 3.4711892997211
51663(14): (86.22222,252.4444) K2 2.84589839560412
51678(15): (83.55556,247.5556) K2 5.56878835901255
51696(18): (81.33334,236.8889) K2 10.8957226128717
51711(15): (80,228.4444) None 8.54911978309126
51713(2): (80,228.4444) None 0
51727(14): (78.66666,220) K1 8.54901427864192
51728(1): (78.66666,220) K1 0
51746(18): (76.88889,210.6667) K1 9.50109936245915
51762(16): (76,203.1111) K1 7.60771109459465
51778(16): (77.33334,190.6667) K1 12.5156230734899
51787(9): (79.11111,186.6667) None 4.37726428125807
51796(9): (80.44444,182.2222) None 4.64019379412712
51799(3): (80.44444,182.2222) K2 0
51812(13): (83.11111,174.2222) K2 8.43273962290723
51828(16): (84.44444,166.2222) K2 8.11035045848626
51846(18): (88,152.4444) K2 14.2291883786501
51857(11): (89.77778,149.3333) None 3.58321578223514
51862(5): (91.55556,145.7778) None 3.97517926412829
51878(16): (98.22222,139.5556) None 9.11921951371359
51883(5): (98.22222,139.5556) K1 0
51896(13): (103.5556,134.6667) K1 7.23507501446642
51912(16): (108,130.6667) K1 5.97935317994815
51928(16): (115.1111,124.4444) K1 9.44906427461471
51937(9): (117.7778,122.2222) None 3.47123423470248
51946(9): (121.3333,120.4444) None 3.97518950022846
51953(7): (124.8889,117.7778) K2 4.44443969808705
51962(9): (128,115.5556) K2 3.82323222070737
51979(17): (134.2222,110.2222) K2 8.19517894871064
51997(18): (144,103.5556) K2 11.8342256803948
52007(10): (146.6667,102.6667) None 2.81095100544905
52013(6): (150.2222,101.3333) None 3.79730444008821
52028(15): (156.8889,100) None 6.79872061487035
52030(2): (156.8889,100) K1 0
52047(17): (164.4444,99.11111) K1 7.60760501467365
52062(15): (172.4444,99.11111) K1 8
52078(16): (184.4444,99.55556) K1 12.0082278517222
52091(13): (187.5556,99.55556) None 3.1112060546875
52096(5): (190.6667,100) None 3.14268481683663
52098(2): (190.6667,100) K2 0
52113(15): (197.7778,100.8889) K2 7.16644102756954
52128(15): (204,102.2222) K2 6.36344535913785
52147(19): (213.7778,105.7778) K2 10.404216228473
52162(15): (221.3333,109.3333) K2 8.35027403190983
52164(2): (221.3333,109.3333) None 0
52178(14): (228,113.3333) K1 7.77463305652389
52178(0): (228,113.3333) K1 0
52196(18): (233.7778,117.3333) K1 7.02730320474284
52212(16): (238.6667,121.3333) K1 6.31675158686734
52228(16): (247.1111,128.8889) K1 11.3311507508555
52240(12): (250.2222,132) None 4.39975874357129
52245(5): (252.8889,135.1111) None 4.09758947435532
52248(3): (252.8889,135.1111) K2 0
52263(15): (258.2222,141.3333) K2 8.19510943640599
52278(15): (261.3333,148.4444) K2 7.7618790180208
52297(19): (264.8889,160.8889) K2 12.9424792951993
52312(15): (266.6667,171.1111) K2 10.3756407086938
52314(2): (266.6667,171.1111) None 0
52326(12): (268.8889,180) K1 9.16246270265356
52328(2): (268.8889,180) K1 0
52346(18): (271.5555,187.5556) K1 8.012367390833
52362(16): (273.3333,195.5556) K1 8.19515577777592
52378(16): (272,206.2222) K1 10.7496038164365
52396(18): (268.8889,214.6667) K1 8.99937095608844
52397(1): (268.8889,214.6667) None 0
52402(5): (267.5555,219.1111) K2 4.64010244896963
52412(10): (265.7778,223.5556) K2 4.78684307167093
52428(16): (262.6667,232.8889) K2 9.83816446048789
52446(18): (259.1111,248.4444) K2 15.9566775486817
52463(17): (256,256.8889) K2 8.99935663810014
52464(1): (256,256.8889) None 0
52476(12): (254.2222,260) K1 3.58324038633707
52478(2): (252.4444,264) K1 4.37727977424496
52496(18): (248,269.7778) K1 7.28942074392369
52513(17): (242.6667,274.6667) K1 7.23500283928207
52528(15): (232,281.3333) K1 12.5786501358069
52540(12): (227.5556,283.5555) None 4.96898687492682
52546(6): (223.5556,285.7778) None 4.57586855336956
52557(11): (219.5556,287.5555) K2 4.37724259154281
52562(5): (216,288.8889) K2 3.79739373444919
52578(16): (209.7778,292) K2 6.9566362164143
52596(18): (205.3333,294.2222) K2 4.96908241028729
52612(16): (204.8889,294.6667) K2 0.628536966701221
52616(4): (204.8889,294.6667) None 0
52628(12): (205.3333,294.6667) None 0.44439697265625
52638(10): (207.5556,294.2222) K1 2.26632100243171
52646(8): (209.7778,294.6667) K1 2.26621626546165
52662(16): (216.8889,294.6667) K1 7.11109924316406
52678(16): (229.3333,296) K1 12.515619822357
52696(18): (237.7778,297.3333) None 8.54911502354159
52713(17): (247.1111,299.1111) K2 9.50110650026396
52728(15): (255.1111,300.4445) K2 8.11035672990886
52746(18): (268.4445,304.4445) K2 13.9204622678772
52763(17): (277.3333,307.1111) K2 9.28019905125751
52771(8): (280.4445,308) None 3.23566541090791
52778(7): (283.1111,309.3333) None 2.98137847708026
52795(17): (289.3333,313.3333) K1 7.39700980148492
52796(1): (289.3333,313.3333) K1 0
52812(16): (296,318.2222) K1 8.26715895124997
52828(16): (305.3333,325.3333) K1 11.7336559007458
52846(18): (313.3333,330.2222) K1 9.37556405839206
52849(3): (313.3333,330.2222) None 0
52863(14): (323.5555,334.6667) K2 11.1466057679555
52878(15): (333.3333,338.6667) K2 10.5643458122481
52897(19): (348.8889,341.3333) K2 15.7824817505186
52912(15): (357.3333,341.7778) K2 8.45611764860388
52923(11): (361.3333,342.2222) None 4.02461037484451
52928(5): (365.7778,341.7778) None 4.4666505260245
52937(9): (369.7778,340.8889) K1 4.09758119905324
52946(9): (374.2222,340.4445) K1 4.46655942755294
52963(17): (383.1111,338.6667) K1 9.06495483468333
52978(15): (396.8889,333.7778) K1 14.619445100065
52991(13): (401.3333,331.5555) None 4.96905511477458
52996(5): (404.8889,329.3333) None 4.19288230038002
53010(14): (412.8889,324) K2 9.61479211584782
53013(3): (412.8889,324) K2 0
53028(15): (419.5555,316.4445) K2 10.0761925127665
53045(17): (427.5555,305.3333) K2 13.6915383290724
53061(16): (430.2222,296.8889) None 8.85548277940257
53062(1): (430.2222,296.8889) None 0
53078(16): (431.5555,287.5555) None 9.42812781977935
53080(2): (431.5555,287.5555) K1 0
53096(16): (432,277.7778) K1 9.78780783063401
53113(17): (432.8889,268) K1 9.81812201336906
53128(15): (432,252) K1 16.0246721473058
53139(11): (431.1111,246.6667) None 5.40686435006877
53146(7): (430.2222,240.8889) None 5.84578155717639
53158(12): (428.8889,235.1111) K2 5.92964702626628
53161(3): (427.1111,229.7778) K2 5.62179103008629
53178(17): (422.2222,222.2222) K2 8.99936869533862
53197(19): (413.3333,212) K2 13.5464248896628
53212(15): (407.1111,205.7778) K2 8.79951748714258
53214(2): (407.1111,205.7778) None 0
53225(11): (403.5555,202.2222) K1 5.02838202368437
53229(4): (400,198.6667) K1 5.0282417589841
53247(18): (392.4445,191.1111) K1 10.6851715358135
53263(16): (385.7778,183.5556) K1 10.0762214534762
53278(15): (376.4445,172.4444) K1 14.5110175841305
53288(10): (373.3333,168.8889) None 4.7245070180306
53296(8): (370.6667,164.8889) None 4.8073791299291
53308(12): (368,161.3333) K2 4.44449462892301
53312(4): (364.8889,156.8889) K2 5.42509888341393
53328(16): (360,148.8889) K2 9.37556405839206
53346(18): (353.7778,136) K2 14.3122156468812
53362(16): (352,127.5556) K2 8.62950858704133
53370(8): (352,123.5556) None 4
53378(8): (352.4445,119.5556) None 4.02462048511458
53378(0): (352.4445,119.5556) K1 0
53396(18): (354.6667,112.8889) K1 7.02730996016492
53413(17): (357.7778,105.3333) K1 8.17105688091015
53428(15): (362.6667,94.66666) K1 11.7336454973173
53438(10): (364.4445,90.66666) None 4.37727977424496
53446(8): (366.6667,86.66666) None 4.5758240910943
53458(12): (371.1111,78.66666) K2 9.15166300275262
53463(5): (371.1111,78.66666) K2 0
53478(15): (376.4445,72) K2 8.5375164588272
53496(18): (385.7778,63.55556) K2 12.5864721130579
53513(17): (393.7778,59.11111) K2 9.15167411822666
53515(2): (393.7778,59.11111) None 0
53528(13): (401.7778,56) None 8.58364780896546
53533(5): (405.7778,55.11111) K1 4.09757540629953
53546(13): (409.7778,53.77778) K1 4.21636981145361
53563(17): (417.7778,52.88889) K1 8.04923128070692
53578(15): (432.4445,52.88889) K1 14.6666870117188
53597(19): (440.8889,52) None 8.49105202210638
53608(11): (449.3333,52.88889) K2 8.4910823720028
53613(5): (449.3333,52.88889) K2 0
53628(15): (457.3333,53.77778) K2 8.04923128070692
53646(18): (469.3333,57.77778) K2 12.6491106406735
53662(16): (476.8889,62.22222) K2 8.76582838639184
53668(6): (480.4445,65.33334) None 4.72455223319811
53678(10): (484,68.88889) None 5.02827952262114
53693(15): (490.6667,77.33334) K1 10.758878096985
53696(3): (490.6667,77.33334) K1 0
53712(16): (497.3333,86.66666) K1 11.4697268166508
53728(16): (505.3333,99.11111) K1 14.7940645267251
53746(18): (508.4445,108) K1 9.41763421745519
53754(8): (510.2222,112) None 4.37724259154281
53761(7): (511.1111,116) None 4.09758119905324
53765(4): (512,120) K2 4.09757457877682
53778(13): (512.4445,124) K2 4.02462385566178
53796(18): (512.8889,136.8889) K2 12.8965596725977
53812(16): (511.5555,145.3333) K2 8.54902379817761
53828(16): (510.6667,151.5556) K2 6.28546674046601
53837(9): (510.2222,154.6667) K1, K2 3.14269129091929
53842(5): (509.7778,156.4444) K1, K2 1.83239928054795
53846(4): (509.7778,156.4444) K1, K2 0
53847(1): (509.7778,156.4444) K1 0
53863(16): (509.7778,160.4444) K1 4
53878(15): (509.7778,163.1111) K1 2.66670227050781
53896(18): (509.7778,165.3333) K1 2.22219848632813
53912(16): (509.3333,167.5556) K1 2.26632100243171
53916(4): (508.8889,168.4444) K1 0.993715488105214
53928(12): (508.8889,168.8889) K1 0.444503784179688
53947(19): (508.4445,172.8889) K1 4.02461037484451
53962(15): (507.5555,175.5556) K1 2.81097513264476
53978(16): (506.6667,180.4444) K1 4.9689350132153
53991(13): (505.3333,187.5556) K1 7.23513219219954
53997(6): (505.3333,187.5556) K1 0
54013(16): (502.2222,196.4444) K1 9.41752044046028
54028(15): (493.3333,215.1111) K1 20.6750588645636
54030(2): (493.3333,215.1111) K1 0
54046(16): (486.2222,231.5556) K1 17.9161841408205
54063(17): (479.1111,252.4444) K1 22.0660197571415
54066(3): (475.5555,262.6667) K1 10.8230091255054
54079(13): (471.5555,273.3333) K1 11.3919668944339
54096(17): (461.3333,300.4445) K1 28.9742848211625
54112(16): (456.4445,315.1111) K1 15.4599651411423
54125(13): (452.8889,324.4445) None 9.98770161495796
54128(3): (452.8889,324.4445) None 0
54146(18): (451.1111,328.8889) None 4.78676656680772
54148(2): (450.6667,329.3333) K2 0.628515384180889
54162(14): (450.6667,329.3333) K2 0
54178(16): (451.1111,328.4445) K2 0.993742783575727
54196(18): (451.5555,325.3333) K2 3.14275387073405
54212(16): (452.4445,321.7778) K2 3.66496139719024
54216(4): (452.4445,321.7778) K2 0
54228(12): (452.4445,321.7778) K2 0
