Rafis +None on 8/20/2017 5:28:19 PM
Count 300: 2102
Count 100: 31
Count 50: 0
Count Geki: 233
Count Katu: 17
Count Miss: 1
Total Score: 165637440
Max Combo: 2555
Is fullcombo: False
Mods: None
20(0): (148.8889,216) None 0
71373(16): (215.1111,151.5556) K1 7.6075934266034
71383(10): (219.5556,150.6667) None 4.53252230475384
71386(3): (224,150.2222) K2 4.46657005594965 Circle at 71392ms HIT at 71386ms (-6ms error, 0.0991922356834243 perfectness)
71391(5): (224,150.2222) K2 0
71405(14): (232.8889,150.2222) K2 8.88890075683594
71423(18): (243.1111,152.4444) K2 10.4609515822667
71430(7): (243.1111,152.4444) None 0
71441(11): (248.4444,154.6667) None 5.77777686556565
71453(12): (253.7778,157.7778) K1 6.1744750788178 Circle at 71467ms HIT at 71453ms (-14ms error, 0.333190045197284 perfectness)
71457(4): (253.7778,157.7778) K1 0
71473(16): (259.5555,161.3333) K1 6.78406115342639
71491(18): (266.6667,168.4444) K1 10.0566669411745
71506(15): (270.2222,173.3333) K1 6.04508167490481
71523(17): (273.3333,177.7778) K1 5.42518638683047
71541(18): (276.4445,182.2222) K1 5.42513388528466
71542(1): (276.4445,182.2222) K2 0 Circle at 71542ms HIT at 71542ms (0ms error, 0.45985253857468 perfectness)
71556(14): (279.5555,186.6667) K2 5.42513388573529
71573(17): (283.1111,196) K2 9.98763031932
71591(18): (285.3333,204) K2 8.30290106605149
71593(2): (285.3333,204) None 0
71606(13): (287.5555,213.3333) None 9.59419681995231
71612(6): (288,218.2222) K1 4.9090651512681 Circle at 71617ms HIT at 71612ms (-5ms error, 0.452385297955862 perfectness)
71623(11): (289.3333,222.6667) K1 4.6401872173768
71641(18): (290.2222,235.5556) K1 12.9195154765264
71657(16): (289.7778,243.1111) K1 7.56855413778491
71673(16): (286.2222,251.1111) K1 8.75455954848992
71691(18): (282.2222,259.5555) K1 9.34388023973891
71693(2): (280.4445,264) K1, K2 4.78682890414368 Circle at 71692ms HIT at 71693ms (1ms error, 0.175544152291424 perfectness)
71702(9): (278.6667,268) K2 4.37727977424496
71708(6): (278.6667,268) K2 0
71723(15): (275.5555,275.1111) K2 7.76191746172271
71741(18): (268.4445,284.4445) K2 11.7336489655049
71750(9): (264.8889,287.5555) None 4.72448692226169
71758(8): (260.8889,290.2222) None 4.80741298605284
71766(8): (256.4445,292.4445) K1 4.96902781922907 Circle at 71767ms HIT at 71766ms (-1ms error, 0.162451531935498 perfectness)
71773(7): (252.4444,295.1111) K1 4.80745530703457
71791(18): (244,300.4445) K1 9.98762828231427
71807(16): (240.4444,302.2222) K1 3.97524409228823
71823(16): (237.3333,303.5555) K1 3.38476912440649
71841(18): (234.2222,304) K1 3.14269129091929
71850(9): (233.3333,304) K1, K2 0.888900756835938 Circle at 71842ms HIT at 71850ms (8ms error, 0.494950458072919 perfectness)
71858(8): (233.3333,304) K1, K2 0
71861(3): (233.3333,304) K2 0
71873(12): (235.1111,303.1111) K2 1.9876356936451
71890(17): (239.5556,302.6667) K2 4.46666874545937
71908(18): (245.7778,302.6667) K2 6.22219848632813
71920(12): (254.2222,304.8889) K1 8.73189591924028 Circle at 71917ms HIT at 71920ms (3ms error, 0.472706366557005 perfectness)
71923(3): (254.2222,304.8889) K1 0
71941(18): (268,308.8889) K1 14.3467004760725
71955(14): (276.4445,312.4445) K1 9.16251599417485
71973(18): (285.3333,315.5555) K1 9.41751900038691
71991(18): (295.5555,318.2222) K1 10.5643060118665
72005(14): (306.6667,321.3333) None 11.5385118304191
72012(7): (312,322.6667) K2 5.49746429886974 Circle at 71992ms HIT at 72012ms (20ms error, 0.174057604943843 perfectness)
72023(11): (321.7778,325.7778) K2 10.2608204294309
72041(18): (329.7778,328.4445) K2 8.43274686080814
72056(15): (338.2222,330.6667) K2 8.73189591924028
72072(16): (347.5555,332.8889) None 9.59421166380326
72073(1): (347.5555,332.8889) None 0
72077(4): (352.4445,333.7778) K1 4.96913154242272 Circle at 72067ms HIT at 72077ms (10ms error, 0.116980502814216 perfectness)
72091(14): (361.3333,335.1111) K1 8.98826589820318
72105(14): (368.8889,336.8889) K1 7.76190348206406
72123(18): (376,337.3333) K1 7.12498878974305
72141(18): (384,337.7778) K1 8.01233861298959
72152(11): (394.6667,337.7778) K1, K2 10.6666870117188 Circle at 72142ms HIT at 72152ms (10ms error, 0.295215712160414 perfectness)
72157(5): (394.6667,337.7778) K1, K2 0
72163(6): (400.8889,337.7778) K2 6.22219848632813
72172(9): (407.5555,337.7778) K2 6.6666259765625
72192(20): (425.7778,337.3333) K2 18.227710342139
72207(15): (436,336.4445) K2 10.2607675550965
72213(6): (440.4445,336.4445) K1, K2 4.44448852539063 Circle at 72217ms HIT at 72213ms (-4ms error, 0.303934103311737 perfectness)
72221(8): (444.4445,335.5555) K1 4.09759444025586
72222(1): (444.4445,335.5555) K1 0
72242(20): (456.4445,331.5555) K1 12.6491106406735
72257(15): (464.4445,328.4445) K1 8.58361600903522
72273(16): (471.1111,324.8889) K1 7.55554199243403
72291(18): (476,319.5555) K1 7.23505907970978
72300(9): (478.2222,316.4445) K1, K2 3.82317013788358 Circle at 72292ms HIT at 72300ms (8ms error, 0.287468376743477 perfectness)
72306(6): (480,313.3333) K1, K2 3.58329337966093
72320(14): (484,305.7778) K2 8.54902062478235
72322(2): (484,305.7778) K2 0
72342(20): (490.2222,294.6667) K2 12.7347013894625
72357(15): (493.3333,287.1111) K2 8.17102866196105
72370(13): (494.2222,283.5555) K1, K2 3.665028010356 Circle at 72367ms HIT at 72370ms (3ms error, 0.388884429437598 perfectness)
72373(3): (494.2222,283.5555) K1, K2 0
72376(3): (495.1111,274.2222) K1 9.37554814504486
72392(16): (495.5555,262.2222) K1 12.0082258751785
72407(15): (495.1111,247.5556) K1 14.673326515375
72423(16): (492.4445,233.7778) K1 14.0334852637902
72442(19): (489.7778,223.5556) K1 10.5643060118665
72457(15): (485.7778,215.5556) K1, K2 8.94427190999916 Circle at 72442ms HIT at 72457ms (15ms error, 0.418071661523844 perfectness)
72472(15): (475.5555,204.8889) K2 14.7740905293819
72473(1): (475.5555,204.8889) K2 0
72492(19): (468,196.8889) K2 11.0038972024894
72507(15): (460.8889,189.7778) K2 10.0566237826627
72522(15): (454.2222,184.8889) K1, K2 8.26716797473055 Circle at 72517ms HIT at 72522ms (5ms error, 0.306879552222204 perfectness)
72523(1): (454.2222,184.8889) K1, K2 0
72538(15): (447.1111,181.7778) K1 7.76185892255526
72542(4): (443.1111,180.8889) K1 4.09757788888796
72556(14): (433.3333,178.6667) K1 10.0271415943629
72573(17): (424,177.3333) K1 9.42808034581911
72591(18): (416.4445,177.3333) K1 7.55551147460938
72603(12): (408.8889,177.3333) K1, K2 7.55560302734375 Circle at 72592ms HIT at 72603ms (11ms error, 0.316052645342353 perfectness)
72607(4): (408.8889,177.3333) K1, K2 0
72616(9): (400,177.7778) K2 8.8999926410946
72623(7): (395.1111,178.2222) K2 4.90904166638653
72642(19): (384.4445,178.2222) K2 10.6666259765625
72657(15): (373.7778,177.3333) K2 10.7036608859527
72673(16): (364,175.1111) K2 10.0271415943629
72677(4): (359.1111,173.7778) K1, K2 5.06743369453238 Circle at 72667ms HIT at 72677ms (10ms error, 0.454773376359148 perfectness)
72690(13): (354.6667,171.5556) K1 4.96901417069725
72691(1): (349.3333,169.3333) K1 5.77784729036144
72707(16): (339.5555,164.4444) K1 10.9319144275353
72723(16): (331.1111,158.6667) K1 10.2317934059988
72742(19): (326.2222,153.3333) K1 7.23510219734046
72750(8): (324,150.6667) None 3.47115217968258
72752(2): (322.6667,148.4444) K2 2.59159494550723 Circle at 72742ms HIT at 72752ms (10ms error, 0.442575218530111 perfectness)
72756(4): (322.6667,148.4444) K2 0
72773(17): (316,142.6667) K2 8.82193129555278
72792(19): (311.1111,138.2222) K2 6.60717907284195
72807(15): (307.1111,132.4444) K2 7.02730320474284
72819(12): (305.7778,124.8889) K1, K2 7.67223869493087 Circle at 72817ms HIT at 72819ms (2ms error, 0.147972134945672 perfectness)
72823(4): (305.7778,124.8889) K1, K2 0
72823(0): (305.7778,124.8889) K1 0
72842(19): (305.3333,112.4444) K1 12.4524392985337
72857(15): (304.8889,102.6667) K1 9.78778981601555
72873(16): (304.8889,92.44444) K1 10.2222595214844
72892(19): (307.1111,81.33334) K1 11.3311441671723
72897(5): (309.7778,75.55556) K1, K2 6.36349225076783 Circle at 72892ms HIT at 72897ms (5ms error, 0.0805774277474159 perfectness)
72903(6): (312.4445,69.77778) K2 6.36348532359577
72906(3): (312.4445,69.77778) K2 0
72923(17): (323.5555,56.44444) K2 17.3560588354034
72942(19): (331.1111,49.33333) K2 10.3756943051157
72957(15): (340,42.66667) K2 11.1111022949236
72972(15): (350.2222,36.44444) None 11.9670181391521
72973(1): (350.2222,36.44444) None 0 Circle at 72967ms HIT at 72973ms (6ms error, 0.21014401143764 perfectness)
72973(0): (350.2222,36.44444) K1 0
72992(19): (363.1111,32) K1 13.6336786488016
73007(15): (368.4445,31.11111) K1 5.40694023308827
73023(16): (371.1111,30.66667) K1 2.7034092847045
73040(17): (374.6667,30.66667) K1, K2 3.55557250976563 Slider at 73042ms HIT at 73040ms (-2ms error, 0.420835016398407 perfectness)
73042(2): (374.6667,30.66667) K1, K2 0
73052(10): (380,30.66667) K2 5.33331298828125
73057(5): (380,30.66667) K2 0
73073(16): (388.4445,31.11111) K2 8.45617609308147
73092(19): (392.4445,31.55556) K2 4.02461606161828
73093(1): (392.4445,31.55556) K1, K2 0
73107(14): (395.1111,31.55556) K1, K2 2.6666259765625
73117(10): (396.8889,31.55556) K1, K2 1.77777099609375
73123(6): (398.6667,31.55556) K1, K2 1.77780151367188
73141(18): (404.8889,31.55556) K1, K2 6.22219848632813
73157(16): (409.3333,31.55556) K1, K2 4.44442749023438
73173(16): (412.4445,32.88889) K1, K2 3.38484601176932
73191(18): (412.8889,35.11111) K1, K2 2.26622075417264
73192(1): (412.8889,35.11111) K1, K2 0
73207(15): (410.6667,38.22222) K1, K2 3.8232415331753
73223(16): (400.4445,45.33333) K1, K2 12.4523565178178
73231(8): (400.4445,45.33333) K1, K2 0
73242(11): (387.1111,53.77778) K1, K2 15.7825094659386
73257(15): (368.4445,66.66666) K1, K2 22.6840494194029
73262(5): (359.1111,73.77778) K2 11.7337090737891
73267(5): (349.7778,80.88889) K2 11.7336559007458
73271(4): (349.7778,80.88889) None 0
73272(1): (349.7778,80.88889) None 0
73291(19): (327.1111,99.11111) None 29.0831183654703
73307(16): (316.8889,107.5556) None 13.2590905086466
73323(16): (310.2222,112.8889) None 8.53749262861327
73341(18): (305.7778,115.5556) None 5.18304596256753
73343(2): (305.7778,115.5556) K2 0 Slider at 73342ms HIT at 73343ms (1ms error, 0.13615821316149 perfectness)
73357(14): (303.1111,116.8889) K2 2.98142624492683
73373(16): (300.8889,117.7778) K2 2.39341728524419
73392(19): (299.1111,117.7778) K2 1.77777099609375
73407(15): (298.6667,117.7778) K2 0.444427490234375
73417(10): (298.6667,117.7778) K2 0
73423(6): (298.6667,117.3333) K2 0.444503784179688
73441(18): (298.6667,116.8889) K2 0.44439697265625
73457(16): (298.2222,116.8889) K2 0.444488525390625
73473(16): (297.3333,117.7778) K2 1.25708471637418
73491(18): (296.8889,118.6667) K2 0.993811023072057
73492(1): (296.8889,118.6667) K2 0
73507(15): (296.8889,120.8889) K2 2.22219848632813
73523(16): (302.6667,128) K2 9.16246270265356
73531(8): (302.6667,128) K2 0
73541(10): (313.3333,137.7778) K2 14.470048796208
73557(16): (329.3333,150.2222) K2 20.2697561902717
73567(10): (337.7778,156.8889) K2 10.7589174929009
73570(3): (346.2222,162.6667) None 10.2318537207681
73573(3): (346.2222,162.6667) None 0
73591(18): (368,176.4444) None 25.7700894463814
73607(16): (377.7778,183.1111) None 11.8342858510498
73623(16): (384.4445,189.3333) None 9.11923624628091
73641(18): (387.5555,194.2222) None 5.79480926353549
73653(12): (388,198.2222) K2 4.02462048511458 Circle at 73642ms HIT at 73653ms (11ms error, 0.279415930314978 perfectness)
73657(4): (388,198.2222) K2 0
73673(16): (388.8889,202.6667) K2 4.5325193122838
73691(18): (389.3333,204.8889) K2 2.26620429500851
73702(11): (389.7778,205.3333) None 0.628536966701221
73708(6): (389.7778,205.7778) None 0.444503784179688
73713(5): (390.2222,206.2222) K1 0.628472225808014 Circle at 73717ms HIT at 73713ms (-4ms error, 0.163508837135902 perfectness)
73723(10): (391.1111,206.2222) K1 0.888916015625
73741(18): (392.8889,206.2222) K1 1.77777099609375
73757(16): (394.2222,206.2222) K1 1.33331298828125
73772(15): (395.5555,206.2222) None 1.33331298828125
73773(1): (395.5555,206.2222) None 0
73792(19): (396.8889,206.6667) None 1.40551410541765
73793(1): (397.3333,207.1111) K2 0.62849380536491 Slider at 73792ms HIT at 73793ms (1ms error, 0.290251477608907 perfectness)
73807(14): (397.3333,207.5556) K2 0.444503784179688
73823(16): (395.5555,209.3333) K2 2.51411548582412
73830(7): (395.5555,209.3333) K2 0
73841(11): (390.2222,212.4444) K2 6.1743959973252
73858(17): (379.5555,217.3333) K2 11.7336934686466
73863(5): (371.5555,221.7778) None 9.15170005450286
73866(3): (371.5555,221.7778) None 0
73872(6): (362.6667,227.5556) None 10.601612644474
73891(19): (338.6667,251.5556) None 33.9411254969543
73908(17): (325.3333,268.4445) None 21.5177442176223
73923(15): (315.1111,281.3333) None 16.4503841270986
73942(19): (312,288.4445) None 7.76194891530767
73957(15): (310.2222,291.5555) None 3.58316089683114
73962(5): (310.2222,292) K2 0.444488525390625 Circle at 73942ms HIT at 73962ms (20ms error, 0.42555563903568 perfectness)
73973(11): (309.7778,294.2222) K2 2.26619831037468
73992(19): (308.8889,296.4445) K2 2.39347962192099
74007(15): (306.2222,298.6667) K2 3.47122251247431
74012(5): (305.3333,299.5555) None 1.25703076910267
74022(10): (304.4445,300) None 0.993770081576589
74030(8): (303.1111,300.4445) K1 1.40550927979215 Circle at 74017ms HIT at 74030ms (13ms error, 0.0945246360465743 perfectness)
74042(12): (301.7778,301.3333) K1 1.60241456887794
74057(15): (301.3333,301.7778) K1 0.62860170092664
74073(16): (300,302.6667) K1 1.6024484245546
74091(18): (298.6667,304.8889) K1 2.59150335468787
74092(1): (298.6667,304.8889) K1 0
74103(11): (296,306.2222) K1, K2 2.98143306870856 Slider at 74092ms HIT at 74103ms (11ms error, 0.227644941645907 perfectness)
74107(4): (296,306.2222) K1, K2 0
74123(16): (287.5555,307.1111) K1, K2 8.49114586721301
74123(0): (287.5555,307.1111) K2 0
74130(7): (287.5555,307.1111) K2 0
74142(12): (275.1111,307.1111) K2 12.4443969726563
74157(15): (256.4445,304) K2 18.9241105152433
74166(9): (244.8889,301.3333) K2 11.8592929087379
74172(6): (232,298.6667) None 13.1618637289118
74173(1): (232,298.6667) None 0
74191(18): (192.4444,290.2222) None 40.446942001989
74207(16): (172.4444,285.3333) None 20.5888611004352
74223(16): (158.6667,281.7778) None 14.2290735169823
74242(19): (148.4444,278.6667) None 10.6852496015183
74258(16): (140,275.1111) None 9.16241977340086
74262(4): (136.4444,273.3333) K2 3.97528503507233 Circle at 74242ms HIT at 74262ms (20ms error, 0.0751260713373147 perfectness)
74273(11): (129.7778,268.8889) K2 8.01226751486133
74292(19): (123.1111,264.4445) K2 8.01233945949309
74303(11): (115.5556,259.5555) None 8.99931217762451
74307(4): (115.5556,259.5555) None 0
74310(3): (115.5556,259.5555) K1 0 Circle at 74317ms HIT at 74310ms (-7ms error, 0.284534197943627 perfectness)
74323(13): (108.8889,254.6667) K1 8.2671261389737
74341(18): (102.2222,244.8889) K1 11.8342858510498
74356(15): (100.8889,236.8889) K1 8.11034418723824
74363(7): (100.4444,232.8889) None 4.02462217035961
74373(10): (100.4444,228.8889) None 4
74392(19): (100,219.5556) None 9.34387153040163
74393(1): (99.55556,215.1111) K2 4.46667026371402 Circle at 74392ms HIT at 74393ms (1ms error, 0.166910137654916 perfectness)
74407(14): (98.66666,211.1111) K2 4.09757788888796
74423(16): (95.55556,200.4444) K2 11.111141967794
74442(19): (95.11111,192.4444) K2 8.01233649685757
74442(0): (95.11111,192.4444) None 0
74456(14): (97.33334,182.6667) None 10.0270458931235
74473(17): (102.2222,172.8889) K1 10.9318939557982 Circle at 74467ms HIT at 74473ms (6ms error, 0.250957072559809 perfectness)
74473(0): (102.2222,172.8889) K1 0
74492(19): (108.8889,162.6667) K1 12.2040264280885
74507(15): (112,158.6667) K1 5.06743904756791
74522(15): (114.6667,154.6667) K1 4.8074214501676
74533(11): (117.3333,152.4444) None 3.47122056036997
74542(9): (120.4444,149.7778) None 4.09751996245193
74546(4): (124,147.1111) K2 4.44450378417969 Circle at 74542ms HIT at 74546ms (4ms error, 0.178925532999808 perfectness)
74557(11): (128,144.4444) K2 4.8074214501676
74573(16): (138.6667,138.6667) K2 12.1309642402775
74592(19): (144.8889,136.4444) K2 6.60714725430901
74593(1): (144.8889,136.4444) None 0
74607(14): (152,134.2222) None 7.45022808770091
74622(15): (159.5556,131.5556) K1 8.01235723421529 Circle at 74617ms HIT at 74622ms (5ms error, 0.243873733627094 perfectness)
74623(1): (159.5556,131.5556) K1 0
74642(19): (170.2222,128) K1 11.2436013613825
74656(14): (175.5556,126.2222) K1 5.6219020108981
74673(17): (180.8889,125.3333) K1 5.40686685862617
74686(13): (186.6667,124.8889) None 5.79486660767054
74691(5): (186.6667,124.8889) None 0
74693(2): (190.2222,124.8889) K2 3.55549621582031 Circle at 74692ms HIT at 74693ms (1ms error, 0.211919116588972 perfectness)
74707(14): (194.6667,125.7778) K2 4.53252230475384
74723(16): (207.1111,130.6667) K2 13.3702792275721
74740(17): (214.6667,134.6667) None 8.54910153798667
74741(1): (214.6667,134.6667) None 0
74757(16): (221.3333,139.1111) None 8.01225058671452
74771(14): (227.1111,142.2222) K1 6.56215885453903 Circle at 74767ms HIT at 74771ms (4ms error, 0.201704703131314 perfectness)
74773(2): (227.1111,142.2222) K1 0
74792(19): (236.4444,146.2222) K1 10.1543314160679
74807(15): (241.7778,148) K1 5.6219020108981
74823(16): (245.3333,149.3333) K1 3.79726693507075
74840(17): (248.8889,149.7778) K1, K2 3.58328013169583 Circle at 74842ms HIT at 74840ms (-2ms error, 0.477906540019833 perfectness)
74841(1): (248.8889,149.7778) K1, K2 0
74843(2): (251.1111,149.7778) K2 2.22219848632813
74857(14): (253.7778,149.7778) K2 2.66670227050781
74873(16): (264.8889,149.7778) K2 11.111083984375
74892(19): (273.3333,149.7778) K2 8.44442749023438
74900(8): (277.3333,149.7778) None 4
74907(7): (281.3333,149.3333) None 4.02462217035961
74915(8): (285.3333,148.8889) K1 4.02461037484451 Circle at 74917ms HIT at 74915ms (-2ms error, 0.559420256271658 perfectness)
74922(7): (289.3333,148.4444) K1 4.02462217035961
74942(20): (301.3333,145.7778) K1 12.2927104961386
74957(15): (308.4445,143.5556) K1 7.45030090883729
74973(16): (314.6667,140.8889) K1 6.76956830254305
74991(18): (318.6667,139.1111) K2 4.37727977424496 Circle at 74992ms HIT at 74991ms (-1ms error, 0.515513026468969 perfectness)
74992(1): (318.6667,139.1111) K2 0
75007(15): (322.2222,136.8889) K2 4.1928305425712
75023(16): (330.2222,132.4444) K2 9.15170005450286
75041(18): (338.2222,128) K2 9.15164818218861
75057(16): (345.7778,122.2222) K2 9.51157859864466
75060(3): (345.7778,122.2222) K1, K2 0 Circle at 75067ms HIT at 75060ms (-7ms error, 0.283478754375718 perfectness)
75062(2): (349.3333,119.1111) K1 4.72446826075644
75073(11): (351.5555,116.4444) K1 3.47123423470248
75092(19): (357.3333,108) K1 10.2318537207681
75107(15): (360.8889,102.2222) K1 6.78417911051809
75123(16): (364,95.55556) K1 7.35684299174264
75127(4): (364,95.55556) None 0
75140(13): (365.7778,89.77778) K2 6.04510579453853 Slider at 75142ms HIT at 75140ms (-2ms error, 0.0491656032189891 perfectness)
75141(1): (365.7778,89.77778) K2 0
75142(1): (365.7778,89.77778) K2 0
75157(15): (366.2222,84.88889) K2 4.90904166638653
75173(16): (366.6667,77.77778) K2 7.12499259712542
75181(8): (364.8889,75.55556) K2 2.84584716022325
75191(10): (362.6667,73.77778) K2 2.84581498939794
75206(15): (352.4445,72.88889) K2 10.2607728423607
75217(11): (343.5555,73.77778) K2 8.93331016129821
75223(6): (332.8889,77.33334) None 11.2436182495852
75223(0): (332.8889,77.33334) None 0
75242(19): (293.7778,99.11111) None 44.7654762924375
75256(14): (269.7778,120) None 31.8173829233278
75273(17): (254.2222,139.1111) None 24.6416496977449
75291(18): (248.4444,151.5556) K2 13.7203740752886 Slider at 75292ms HIT at 75291ms (-1ms error, 0.438674159689933 perfectness)
75292(1): (248.4444,151.5556) K2 0
75307(15): (248.8889,158.6667) K2 7.12497831998656
75323(16): (255.1111,168) K2 11.2172278442852
75330(7): (255.1111,168) K2 0
75342(12): (261.7778,178.2222) K2 12.2040264280885
75357(15): (271.5555,194.6667) K2 19.1317881231242
75366(9): (277.3333,206.6667) K2 13.3185205759269
75367(1): (277.3333,206.6667) None 0
75373(6): (284,220.8889) None 15.7071845184531
75392(19): (311.5555,271.1111) None 57.285050109846
75407(15): (336.8889,301.3333) None 39.4355311966048
75423(16): (360.4445,324.4445) None 32.9998919496548
75441(18): (379.1111,339.1111) None 23.7392679517557
75447(6): (386.6667,343.5555) K2 8.76580517698643 Circle at 75442ms HIT at 75447ms (5ms error, 0.489176814924646 perfectness)
75457(10): (393.3333,345.7778) K2 7.02726653323284
75473(16): (407.1111,344) K2 13.8920262298972
75491(18): (411.1111,339.1111) K2 6.31673977721206
75503(12): (412,334.2222) None 4.96906603261344
75507(4): (412,334.2222) K1 0 Circle at 75517ms HIT at 75507ms (-10ms error, 0.531765980697886 perfectness)
75523(16): (412.8889,330.2222) K1 4.09757457877682
75542(19): (415.1111,325.7778) K1 4.96900052287763
75557(15): (422.6667,319.5555) K1 9.78792977501077
75573(16): (430.2222,314.2222) K1 9.24824205316467
75582(9): (434.2222,311.5555) K1, K2 4.80741298605284 Circle at 75592ms HIT at 75582ms (-10ms error, 0.477500179396645 perfectness)
75586(4): (437.7778,308.8889) K2 4.44445800823159
75591(5): (437.7778,308.8889) K2 0
75606(15): (442.6667,304.8889) K2 6.31673977721206
75623(17): (447.1111,299.1111) K2 7.28941516167471
75641(18): (448.8889,293.7778) K2 5.62180550584255
75657(16): (450.2222,287.5555) K1, K2 6.36353807680412 Circle at 75667ms HIT at 75657ms (-10ms error, 0.421498527726063 perfectness)
75662(5): (450.2222,284.4445) K1 3.11102294921875
75673(11): (450.6667,281.3333) K1 3.14276681793475
75692(19): (449.3333,272) K1 9.42807602979512
75707(15): (445.7778,264.8889) K1 7.95044723936754
75723(16): (441.3333,255.5556) K1 10.3374871187471
75730(7): (439.1111,250.2222) K1, K2 5.77783437896632 Circle at 75742ms HIT at 75730ms (-12ms error, 0.313400913524826 perfectness)
75741(11): (437.3333,245.3333) K1, K2 5.20210811423648
75742(1): (437.3333,245.3333) K2 0
75757(15): (432.8889,234.6667) K2 11.5554833045432
75773(16): (428,230.6667) K2 6.31673977721206
75792(19): (420.4445,226.2222) K2 8.76580672445734
75803(11): (410.2222,222.2222) None 10.9770311852849
75807(4): (410.2222,222.2222) None 0
75813(6): (404.8889,220.4444) K1 5.62181515642266 Circle at 75817ms HIT at 75813ms (-4ms error, 0.0551956439177162 perfectness)
75823(10): (400,219.1111) K1 5.06743369453238
75841(18): (389.7778,215.1111) K1 10.9769459274376
75858(17): (385.7778,211.1111) K1 5.65685424949238
75873(15): (381.7778,205.7778) K1 6.66663818362798
75886(13): (376.8889,198.2222) K1, K2 8.99936869533862 Circle at 75892ms HIT at 75886ms (-6ms error, 0.115952331006867 perfectness)
75891(5): (376.8889,198.2222) K1, K2 0
75903(12): (371.1111,189.7778) K2 10.2318364878993
75907(4): (371.1111,189.7778) K2 0
75923(16): (364.4445,179.5556) K2 12.2039847511076
75941(18): (360.4445,173.7778) K2 7.02730320474284
75950(9): (358.6667,170.6667) K1, K2 3.5832271380461 Circle at 75967ms HIT at 75950ms (-17ms error, 0.204239979453187 perfectness)
75958(8): (357.3333,167.1111) K1, K2 3.79739373444919
75961(3): (357.3333,167.1111) K1 0
75973(12): (353.3333,160.4444) K1 7.77463305652389
75991(18): (349.3333,150.2222) K1 10.9769459274376
76007(16): (348.8889,144) K1 6.23805015989292
76023(16): (350.6667,137.7778) K1 6.4711924886591
76033(10): (352.4445,134.6667) K1, K2 3.5832271380461 Circle at 76042ms HIT at 76033ms (-9ms error, 0.257014934687399 perfectness)
76041(8): (353.7778,131.1111) K1, K2 3.79737230368258
76052(11): (356.8889,124.4444) K2 7.35688539542575
76057(5): (356.8889,124.4444) K2 0
76073(16): (362.2222,112.8889) K2 12.7268896524173
76092(19): (366.2222,102.6667) K2 10.9769459274376
76097(5): (368.4445,97.33334) K1, K2 5.77782733647941 Circle at 76117ms HIT at 76097ms (-20ms error, 0.184775933145575 perfectness)
76107(10): (370.2222,92.44444) K1, K2 5.20207682713428
76120(13): (373.3333,83.55556) K1 9.41760685321123
76123(3): (373.3333,83.55556) K1 0
76141(18): (378.2222,73.33334) K1 11.3311453641667
76156(15): (382.6667,68) K1 6.94248019110039
76173(17): (387.5555,63.55556) K1 6.607090287707
76183(10): (390.2222,61.77778) K2 3.20495398143274 Circle at 76192ms HIT at 76183ms (-9ms error, 0.141237044328676 perfectness)
76192(9): (392.4445,60.44444) K2 2.59159559919071
76207(15): (396.8889,58.66667) K2 4.78676515005765
76223(16): (406.2222,55.11111) K2 9.98762964015762
76241(18): (416.8889,52) K2 11.1111305236833
76257(16): (428.8889,49.33333) K1, K2 12.2927270464236 Circle at 76267ms HIT at 76257ms (-10ms error, 0.198911935160395 perfectness)
76262(5): (434.6667,48.44444) K1 5.84577749676634
76273(11): (440,48) K1 5.35179908043215
76292(19): (452.4445,47.11111) K1 12.4761940858937
76307(15): (459.5555,48) K1 7.16636390330735
76323(16): (466.6667,50.66667) K1 7.59473210570695
76332(9): (470.2222,52.44444) K1, K2 3.97518779397016 Slider at 76342ms HIT at 76332ms (-10ms error, 0.224017937366112 perfectness)
76342(10): (474.2222,55.11111) K1, K2 4.80740452197161
76353(11): (480,60.44444) K2 7.86303888597704
76356(3): (480,60.44444) K2 0
76373(17): (483.1111,69.33334) K2 9.4176248558799
76381(8): (483.1111,69.33334) K2 0
76392(11): (479.5555,76.44444) K2 7.95047453515729
76407(15): (467.1111,86.22222) K2 15.82617992006
76413(6): (457.3333,92.44444) None 11.5897127347573
76417(4): (457.3333,92.44444) None 0
76422(5): (445.3333,100) None 14.1804952442707
76442(20): (410.2222,124.8889) None 43.0377478784949
76457(15): (393.7778,139.5556) None 22.0347531705264
76473(16): (382.2222,149.7778) None 15.4280686807988
76492(19): (374.2222,155.5556) None 9.86828203546033
76493(1): (370.2222,157.7778) K2 4.5758240910943 Slider at 76492ms HIT at 76493ms (1ms error, 0.44156748735924 perfectness)
76507(14): (366.2222,159.1111) K2 4.21635895476998
76523(16): (349.7778,159.5556) K2 16.450403502907
76530(7): (349.7778,159.5556) K2 0
76542(12): (336.4445,152) K2 15.3252853921314
76557(15): (320,137.3333) K2 22.0348214958375
76562(5): (310.6667,127.1111) None 13.8421123110278
76566(4): (310.6667,127.1111) None 0
76573(7): (300.4445,115.1111) None 15.7636715867176
76592(19): (268,67.55556) None 57.5688666715345
76607(15): (252.4444,39.55556) None 32.0308690472374
76622(15): (243.1111,28.44444) None 14.5109420486578
76642(20): (237.7778,26.66667) None 5.62179103008629
76643(1): (236.4444,26.66667) K2 1.33340454101563 Circle at 76642ms HIT at 76643ms (1ms error, 0.505177332046893 perfectness)
76657(14): (235.5556,26.66667) K2 0.8887939453125
